rent,price,square,bedrooms,bathrooms,balcony,house_direction,legal_info,furniture,hurried
False,1 tỷ,38.5,2.0,2.0,False,,True,False,False
False,1 tỷ,35.2,2.0,2.0,False,,True,False,False
False,1 tỷ,36.75,2.0,2.0,False,,True,False,True
False,5.35 tỷ,38.0,3.0,3.0,False,,True,False,False
False,1 tỷ,49.5,2.0,2.0,False,,True,False,False
False,,,2.0,2.0,False,đông,True,True,False
False,9 tỷ,91.0,,,False,nam,True,False,False
False,1 tỷ,48.0,,2.0,False,,True,True,True
False,,33.0,3.0,4.0,False,đông,True,False,False
False,1 tỷ,49.4,2.0,2.0,False,,True,False,False
False,1 tỷ,33.6,2.0,2.0,False,,True,False,True
False,,40.0,2.0,2.0,False,đông,True,False,False
False,1 tỷ,38.5,,2.0,False,,True,False,False
False,1.5 tỷ,27.5,2.0,2.0,False,,True,False,False
False,1 tỷ,48.0,2.0,2.0,False,,True,False,False
False,1 tỷ,52.5,2.0,2.0,False,,True,False,False
False,1 tỷ,39.0,2.0,2.0,False,,True,False,True
False,1 tỷ,35.0,,,True,,True,False,False
False,1 tỷ,42.0,2.0,2.0,True,,True,False,True
False,1 tỷ,39.0,2.0,2.0,False,,True,False,True
False,200 triệu,40.0,,,False,,False,False,True
False,,,,,False,,True,True,False
False,13 tỷ,175.08,,,False,bắc,False,False,False
False,8 tỷ,,3.0,,False,,True,False,False
False,9.2 tỷ,,,,False,nam,False,False,True
False,5.1 tỷ,,,5.0,True,đông,True,False,False
False,"7,2 tỷ",54.0,,,False,,True,False,False
False,5.300 tỷ,,2.0,2.0,False,đông,True,False,False
False,10 tỷ,105.0,,,False,nam,False,False,True
False,,,2.0,,True,,False,False,False
False,7 tỷ,70.0,4.0,4.0,False,,True,False,False
False,"7,9 tỷ",56.0,,,True,,True,False,False
False,,,,,False,,True,False,False
False,8 tỷ,66.0,3.0,3.0,False,,True,False,False
False,,,,,False,,True,False,False
False,8 tỷ,95.0,,3.0,False,,False,False,False
False,,,,,False,,False,False,False
False,"9,5tỷ",72.0,2.0,2.0,False,,True,False,True
False,"8,5tỷ",54.0,,,False,,False,False,False
True,4 tỷ,90.0,,,False,,True,False,False
True,,,4.0,3.0,True,,True,True,False
False,"9,9 tỷ",64.0,3.0,,False,,False,False,False
False,60 triệu,,,,False,,False,False,False
False,"9,3 tỉ",60.0,2.0,3.0,True,,False,True,False
False,7 tỷ,120.0,,,False,,True,False,False
False,,79.0,,,False,,False,False,False
False,,,,,False,,True,False,False
False,"6,5 tỷ",60.0,,,True,,False,False,True
False,,46.0,,,False,,True,False,False
True,,,4.0,3.0,False,,True,False,False
True,,,,5.0,False,,False,False,False
False,4.85tỷ,,4.0,3.0,False,,False,False,False
False,4 tỷ,,3.0,3.0,False,,True,True,False
False,3.5 tỷ,,1.0,2.0,False,,True,True,False
False,,66.0,,,False,tây,True,False,False
False,4 tỷ,62.0,,,False,,True,False,True
False,4 tỷ,62.0,,,False,,True,False,True
False,5 tỷ,100.0,3.0,2.0,False,,True,False,True
False,5 tỷ,100.0,3.0,2.0,False,,True,False,True
False,,,3.0,3.0,True,,True,False,False
False,50 triệu,,,,False,đông,True,False,False
True,,,8.0,,False,,True,False,True
False,8.71 tỷ,,,,False,,True,False,False
False,,,,,False,,True,False,False
False,5.48 tỷ,,2.0,3.0,False,bắc,True,False,False
False,12 tỷ,,5.0,4.0,False,,True,False,False
True,,,,,False,,True,True,True
False,,37.0,,,False,,True,False,False
False,,52.0,,,False,đông,True,False,False
False,3 tỷ,,,,False,,True,False,False
False,3 tỷ,,,,False,,True,False,False
False,,,,,False,đông,True,False,True
True,,101.0,,,False,,True,False,False
False,26 triệu,,6.0,4.0,False,,False,False,False
False,33.5 tỷ,55.53,,,False,,False,False,False
True,,,3.0,4.0,True,nam,True,True,False
False,25.5 tỷ,100.0,,,False,,False,True,False
False,17.9 tỷ,90.8,,,False,đông,False,False,False
False,"4,7 tỷ",180.0,4.0,4.0,True,nam,True,False,True
False,"3,8 tỷ",133.0,2.0,2.0,False,nam,True,False,True
False,3.98 tỷ,,,,False,,True,False,True
False,3.98 tỷ,,,,False,,True,False,True
True,,,,,True,,False,False,False
False,,,,,False,đông,True,False,False
False,12 tỷ,61.4,5.0,,False,,False,True,False
False,12 tỷ,61.4,5.0,,False,,False,True,False
False,24 tỷ,,,,False,,True,False,True
False,14 tỷ,112.0,,,False,,True,False,False
True,50triệu,84.4,,,False,,False,True,False
False,18 tỷ,90.8,,,False,đông,False,False,False
False,,56.0,2.0,2.0,False,,True,False,False
False,"5,6 tỷ",112.0,,,False,,False,False,True
True,5.9 tỷ,64.2,2.0,2.0,True,,True,False,False
False,4 tỷ,52.0,2.0,2.0,False,,True,False,True
False,,,,,False,tây,False,False,False
False,6 tỷ,83.0,,,False,tây,False,False,False
False,,,,,False,tây,False,False,False
False,10.8 tỷ,208.0,3.0,2.0,False,nam,True,False,True
False,,54.0,3.0,,False,,True,False,False
False,,,,,False,,True,True,False
False,,,2.0,2.0,False,,True,False,False
False,10 tỷ,,,,False,,True,False,False
False,,54.0,3.0,,False,,True,False,False
False,,,,,False,,True,False,False
False,4.7 tỷ,60.0,3.0,4.0,True,,True,False,False
False,,,2.0,2.0,False,,True,False,False
False,"7,55 tỷ",70.0,,,False,,False,False,False
False,"6,75 tỷ",75.0,,,False,,False,False,False
False,12 tỷ,70.0,,,False,,True,False,False
True,,100.0,,,False,,True,False,False
False,7tỷ,60.0,,,False,,False,False,False
True,28 triệu,,,,False,,True,False,False
False,"10,8 tỷ",68.0,,,False,,False,False,False
False,,50.0,4.0,3.0,False,đông,False,False,False
False,1 tỷ,,,,False,tây,True,False,True
False,1 tỷ,,,,False,tây,True,False,True
False,1 tỷ,,,,False,tây,True,False,True
False,1 tỷ,,,,False,tây,True,False,True
False,7.3tỷ,,4.0,5.0,False,,True,False,False
False,7.35tỷ,,4.0,5.0,False,,True,False,False
False,7.36tỷ,,4.0,5.0,False,,True,False,False
False,10 tỷ,,4.0,5.0,True,,True,True,False
False,12 tỷ,,4.0,4.0,False,,False,True,False
False,6.88 tỷ,,5.0,3.0,False,,True,False,False
False,6.89tỷ,,5.0,3.0,False,,True,False,False
False,6.89tỷ,,5.0,3.0,False,,True,False,False
False,6.9tỷ,,5.0,3.0,False,,True,False,False
False,6tỷ,,4.0,,False,bắc,False,True,False
False,6tỷ,,4.0,,False,bắc,False,True,False
False,6tỷ,,4.0,,False,bắc,False,True,False
False,3 tỷ,58.0,2.0,2.0,False,,True,False,False
False,2 tỷ,33.0,,,False,,False,False,False
False,"1,5 tỷ",,2.0,2.0,False,đông,True,False,False
False,,,,,True,,True,True,False
False,,,,,True,,True,True,False
False,7.2 tỷ,60.0,3.0,,True,đông,True,False,False
False,6.6 tỷ,44.0,4.0,,False,,True,False,False
False,3.8 tỷ,43.0,2.0,2.0,False,,False,False,False
False,3.9 tỷ,40.0,3.0,2.0,False,đông,True,False,False
False,3.8 tỷ,39.0,4.0,3.0,False,đông,False,False,False
False,20 triệu,,5.0,4.0,False,đông,True,False,False
False,,,2.0,,True,,True,False,False
False,6.8 tỷ,,,,False,,True,False,False
False,,,,,False,tây,False,False,False
False,4.7 tỷ,,3.0,2.0,False,,True,False,False
False,9.4 tỷ,,,,False,đông,True,False,False
False,,,,,False,bắc,False,False,False
False,,,,,False,đông,True,False,False
False,8 tỷ,38.0,4.0,,True,,True,False,False
False,3 tỷ,,2.0,3.0,False,,True,False,False
False,,,,,True,,True,True,False
False,1.77 tỷ,35.2,2.0,2.0,False,,True,False,True
False,11.9 tỷ,76.0,4.0,5.0,False,,True,False,False
False,6 tỷ,40.0,,,False,,True,False,False
False,,,4.0,4.0,False,,False,True,False
False,"9,5 tỷ",,5.0,5.0,False,,False,False,False
False,,,,,False,,True,False,False
False,,15.0,4.0,,False,,True,True,False
False,6tỷ,100.0,,,False,,True,True,False
False,"3,480 tỷ",,3.0,2.0,True,,True,False,False
False,,,,,False,đông,False,False,False
False,,39.0,,3.0,False,,False,False,False
False,,39.0,,3.0,False,,False,False,False
False,9.4 tỷ,125.0,,,False,,True,False,False
False,17 tỷ,112.0,,,False,,True,False,False
False,14.5 tỷ,,,2.0,False,,False,False,False
False,23 tỷ,,,,False,,False,False,False
False,18 tỷ,90.8,,,False,đông,False,False,False
False,32 tỷ,82.5,4.0,5.0,True,,False,False,True
False,100 tỷ,124.0,,,False,,False,False,True
False,100 tỷ,124.0,,,False,,False,False,True
False,13 tỷ,,,,False,,False,False,False
False,30 tỷ,,,,False,,False,False,False
False,,44.0,,,True,,True,False,False
False,,33.0,,3.0,False,,True,False,False
False,"4,2 tỷ",49.0,4.0,4.0,False,đông,True,False,True
False,3 tỷ,52.0,3.0,,False,,True,False,False
False,6 tỷ,35.0,,,False,,True,False,False
False,"13,9 tỷ",,,,False,,True,False,False
False,,82.0,,,False,,True,True,False
False,,58.0,,,False,,True,False,False
True,"5,5 tỷ",,,,False,,False,False,False
False,"2,7 tỷ",45.0,,,False,đông,True,False,False
False,"3,85 tỷ",44.0,3.0,2.0,False,,True,False,False
False,"3,85 tỷ",44.0,3.0,2.0,False,,True,False,False
False,,60.0,2.0,,True,,False,False,False
False,"4,7 tỷ",82.0,3.0,2.0,False,,True,False,False
False,,,,,True,,True,False,False
False,,64.0,,,False,,True,False,False
False,5.5 tỷ,,,4.0,True,,True,False,False
False,"7,9 tỷ",,4.0,,False,,False,False,False
False,"10,5 tỷ",,4.0,,False,,False,False,False
False,,,4.0,4.0,True,,True,False,False
False,15 tỷ,,6.0,,False,đông,True,True,False
False,15 tỷ,,6.0,,False,đông,True,True,False
False,15 tỷ,,,,False,,False,False,False
False,8.9 tỷ,50.0,,,True,,False,True,False
False,24.5 tỷ,105.4,4.0,5.0,False,,False,False,False
False,16 tỷ,,,,False,,False,False,True
False,,,,,False,,True,False,False
False,,,,,False,,True,False,False
False,8.5 tỷ,,,3.0,False,,False,True,False
False,"5,9 tỷ",60.0,3.0,2.0,False,,False,False,False
False,35 triệu,48.6,,,False,,False,False,False
False,21 tỷ,,,,False,,False,True,False
False,17.9 tỷ,90.8,,,False,đông,False,False,False
False,,,,,False,,False,False,False
False,22 tỷ,155.7,,5.0,False,đông,False,True,False
False,,,,,False,đông,False,True,False
False,26 tỷ,,,,False,tây,True,True,False
False,"5,6 tỷ",152.0,2.0,2.0,False,,False,False,True
True,7 triệu,35.0,3.0,,False,,False,False,False
False,19 tỷ,,6.0,,False,,True,False,False
False,,,,,False,tây,True,False,False
False,,,,,False,tây,True,False,False
False,,76.0,,,False,tây,True,True,False
False,16 tỷ,,,,False,,False,False,False
False,45 triệu,,,,False,,False,False,True
False,25.5 tỷ,100.0,,,False,,False,True,False
False,,,,,False,đông,True,False,True
False,,,,,False,đông,True,False,True
False,8.9 tỷ,,,,False,,True,False,False
False,33.5 tỷ,55.53,,,False,,False,False,False
False,55 triệu,,,,False,,False,False,True
False,"3,25 tỷ",44.0,,,False,,True,False,False
False,5 tỷ,,,,False,bắc,True,False,False
False,"5,7 tỷ",98.0,2.0,2.0,False,,False,False,True
False,"2,x tỷ",60.0,2.0,2.0,False,,False,False,True
False,,33.0,,,False,đông,True,False,False
False,"4,2 tỷ",52.0,2.0,2.0,False,,False,False,True
False,,87.0,,,False,,True,False,False
False,,110.0,,,False,,False,False,True
False,,,,,False,,True,False,False
False,13 tỷ,,,,False,,False,False,False
False,23 tỷ,,,,False,,False,False,False
False,23 tỷ,,,,False,,False,False,False
False,14.5 tỷ,,,2.0,False,,False,False,False
False,26 triệu,,6.0,4.0,False,,False,False,False
False,70 tỷ,,,,False,,True,False,True
False,70 tỷ,,,,False,,True,False,True
False,17 tỷ,112.0,,,False,,True,False,False
True,49 tỷ,,,,False,,False,False,False
False,33 tỷ,,,,False,,False,False,False
False,30tỷ,30.0,,7.0,False,,False,False,False
False,180 triệu,,,,False,đông,False,False,False
False,38 tỷ,,,,False,,False,False,False
False,26 tỷ,,,,False,,False,False,True
False,45 tỷ,,,,False,,False,False,False
False,45 tỷ,,,,False,,False,False,False
False,39 tỷ,,,,False,tây,False,False,False
False,40 tỷ,,,,False,,False,False,False
False,330 triệu,,,,False,,False,False,False
False,,38.0,3.0,3.0,False,,True,False,False
False,100 tỷ,124.0,,,False,,False,False,True
False,4.2 tỷ,,,,False,đông,True,False,False
False,32 tỷ,82.5,4.0,5.0,True,,False,False,True
False,4.85 tỷ,,2.0,2.0,True,,True,False,False
False,9.4 tỷ,125.0,,,False,,True,False,False
False,8.95 tỷ,,,,False,bắc,True,False,False
False,18 tỷ,90.8,,,False,đông,False,False,False
False,24 tỷ,,,,False,,True,False,False
False,15 triệu,,2.0,2.0,True,,True,False,False
False,,60.0,,,False,,True,False,True
False,10.3 tỷ,,3.0,4.0,False,đông,True,False,False
False,8.7 tỷ,,,,False,,True,False,False
False,,,2.0,,False,,False,False,False
False,9.9 tỷ,,,7.0,False,tây,True,False,False
False,20 tỷ,77.0,,,False,,False,False,False
False,25 tỷ,77.4,,,False,,False,False,False
True,6.3 tỷ,111.0,3.0,3.0,False,,False,True,False
True,4 tỷ,55.0,3.0,2.0,True,,True,False,False
False,2 tỷ,22.0,2.0,2.0,False,,False,False,False
True,6.9 tỷ,76.0,5.0,6.0,True,,False,False,False
False,5.x tỷ,80.0,4.0,,False,đông,True,True,False
False,,53.0,,,False,,True,False,False
False,"3,95 tỷ",80.0,2.0,2.0,False,đông,True,False,False
False,"3,95 tỷ",80.0,2.0,2.0,False,đông,True,False,False
False,2 tỷ,,,2.0,False,,True,True,False
False,6.95 tỷ,86.0,,5.0,False,,True,False,True
False,,,,3.0,True,,False,True,False
False,,68.0,,6.0,False,,True,True,False
True,,,,,False,,True,False,False
True,10 tỷ,,2.0,,False,,True,False,False
False,6.5 tỷ,,3.0,4.0,False,,True,True,False
False,3.55 tỷ,,,,False,đông,False,False,False
False,3 tỷ,,,,False,đông,True,False,False
False,,,2.0,3.0,True,đông,True,False,False
False,20 triệu,,,,False,,False,False,False
False,,,6.0,5.0,False,,True,True,False
False,7 tỷ,76.0,,,False,,True,False,False
False,7 tỷ,76.0,,,False,,True,False,False
False,,,,,False,nam,True,True,False
False,7 tỷ,,4.0,4.0,False,tây,True,False,False
False,,,3.0,4.0,True,,True,False,False
False,,,3.0,4.0,True,,True,False,False
False,9 tỷ,,,6.0,False,,False,False,False
False,9 tỷ,,,6.0,False,,False,False,False
False,9 tỷ,,,6.0,False,,False,False,False
False,9 tỷ,,,6.0,False,,False,False,False
False,30 tỷ,,,,False,,False,False,False
False,30 tỷ,,,,False,,False,False,False
False,30 tỷ,,,,False,,False,False,False
False,,72.0,,3.0,False,,True,False,False
False,"7,9 tỷ",69.0,4.0,4.0,False,nam,True,True,False
False,4 tỷ,,,,False,,True,True,True
False,4 tỷ,,,,False,,True,True,True
False,4 tỷ,,,,False,,True,True,True
False,4 tỷ,,,,False,,True,True,True
False,19 tỷ,,,,False,,False,False,True
False,19 tỷ,,,,False,,False,False,True
False,19 tỷ,,,,False,,False,False,True
False,19 tỷ,,,,False,,False,False,True
False,15.4 tỷ,,,2.0,False,,False,False,False
False,15.4 tỷ,,,2.0,False,,False,False,False
False,15.4 tỷ,,,2.0,False,,False,False,False
False,,,,,False,nam,False,False,False
False,13 tỷ,,,,False,,False,False,False
True,5.7 tỷ,70.0,,6.0,True,,False,False,False
False,13 tỷ,,,,False,,False,False,False
False,13 tỷ,,,,False,,False,False,False
False,13 tỷ,,,,False,,False,False,False
False,,32.0,2.0,2.0,True,,False,False,False
False,,,,3.0,False,,True,False,False
False,"4,8 tỷ",71.0,3.0,2.0,False,đông,True,False,False
False,,,,,False,,True,False,False
False,6tỷ,36.0,4.0,,False,,True,False,False
False,19 tỷ,115.6,,,False,,False,False,False
False,9 tỷ,70.0,,,False,,True,False,False
False,,,,,False,,True,False,False
False,3.5 tỷ,,2.0,,False,đông,True,False,False
False,3.78 tỷ,,2.0,2.0,False,đông,True,False,False
False,27 tỷ,,,,False,,True,False,True
False,4 tỷ,,2.0,2.0,False,,False,False,False
False,,,,,True,,True,False,False
False,70triệu,105.0,3.0,,False,,True,False,False
False,,,,,False,,False,False,False
False,,,4.0,5.0,False,đông,True,False,False
False,6 tỷ,,4.0,3.0,False,,False,True,False
False,,,,,False,tây,True,False,False
False,,,6.0,3.0,True,đông,True,False,False
False,"9,7 tỷ",67.4,4.0,5.0,False,,True,True,False
False,,,,6.0,False,,True,False,False
False,3tỷ,,,,False,,True,False,True
False,3tỷ,,,,False,,True,False,True
False,"14,8 tỷ",,5.0,6.0,False,,True,True,False
False,,,5.0,6.0,False,,True,False,False
False,5 tỷ,40.0,,,False,,False,False,True
False,,,,,False,nam,False,True,False
False,4.2tỷ,49.0,6.0,4.0,False,,True,False,False
False,5 tỷ,,,,False,,False,False,False
False,3.3 tỷ,36.0,3.0,,False,,True,False,False
False,,57.0,,2.0,False,đông,True,False,False
False,,,,,False,bắc,True,False,True
False,,,,,False,bắc,True,False,True
False,,,,,False,tây,False,False,False
False,,,3.0,3.0,False,,True,True,False
False,,,,,False,,False,False,False
False,3.29 tỷ,31.0,2.0,,False,,False,False,False
False,3 tỷ,31.0,2.0,,False,,False,False,False
False,8 tỷ,75.0,2.0,,False,,True,False,True
False,2 tỷ,,2.0,2.0,False,,True,False,False
False,,68.0,,6.0,False,,True,True,False
False,,63.0,,,False,,False,False,False
False,,100.0,4.0,,False,,False,False,False
False,,,,,False,đông,False,False,False
False,"13,5 tỷ",,4.0,5.0,False,,True,True,False
False,,,3.0,2.0,True,,True,False,True
False,,,,3.0,False,,False,False,False
True,,,3.0,2.0,False,,True,False,False
False,,,4.0,5.0,False,,True,False,False
False,,,4.0,5.0,False,,True,False,False
False,4 tỷ,65.0,,,False,,True,False,False
False,,,,,False,tây,True,False,False
False,8.8 tỷ,159.0,3.0,,False,,True,False,False
True,,,4.0,,False,,True,False,False
False,8 tỷ,,3.0,3.0,False,tây,True,False,False
False,,,,,False,,False,False,False
False,15.5 tỷ,,5.0,4.0,False,,True,False,False
False,18.5 tỷ,,4.0,3.0,False,,True,False,False
False,,,,,False,,True,False,False
False,2.8tỷ,37.0,2.0,2.0,True,,True,False,True
False,1 tỷ,,2.0,2.0,False,,True,False,False
False,,,4.0,,True,tây,True,False,False
False,7 tỷ,165.0,11.0,,False,,True,False,True
True,16 triệu,,,3.0,False,,False,False,False
False,,,,,False,tây,True,False,False
False,"3,45 tỷ",,3.0,2.0,False,,True,False,False
False,"4,25 tỷ",,4.0,3.0,False,,True,False,False
False,4 tỷ,,3.0,2.0,False,,True,False,False
False,,42.0,,2.0,False,,False,False,False
False,,,6.0,,False,,True,True,True
False,,,6.0,,False,,True,True,True
False,,,,1.0,False,,False,False,False
False,13.2 tỷ,,,,False,,False,False,False
False,11 tỷ,57.6,3.0,2.0,False,,True,False,True
False,,,4.0,4.0,False,,True,False,False
False,,,,,False,,True,True,True
False,5tỷ,54.0,4.0,4.0,False,,False,False,False
False,,,3.0,3.0,True,,True,True,False
False,,,3.0,3.0,True,,True,True,False
False,"9,7 tỷ",,,,False,,False,False,False
False,"9,7 tỷ",,,,False,,False,False,False
False,,,4.0,3.0,True,,True,False,False
True,,,,2.0,False,,True,False,False
False,,,,,False,,True,True,False
False,,35.0,,4.0,False,,False,False,False
False,26 tỷ,,4.0,4.0,True,,True,False,False
False,"7,7 tỷ",,,,False,,False,False,False
False,,,,,False,,True,False,False
False,,59.0,,,False,,False,False,True
False,,,,,False,,True,False,False
False,3.1 tỷ,,2.0,2.0,False,,False,False,False
False,,113.0,,,False,,True,False,False
False,2.69 tỷ,,2.0,2.0,False,,True,False,False
False,2 tỷ,20.0,,3.0,False,,True,False,False
False,,80.0,3.0,,True,,True,False,False
False,,,,,False,tây,True,False,False
False,5 tỷ,,4.0,3.0,True,,True,False,False
False,5.5 tỷ,,,,False,đông,False,False,False
False,,,4.0,,False,,True,False,False
False,,,,,False,,True,False,False
False,26 tỷ,,,,False,,True,False,False
False,6.1 tỷ,,,,False,đông,False,False,False
False,4.2 tỷ,,,,False,đông,False,False,False
False,,,,,True,đông,False,False,False
False,6.8 tỷ,,,,False,đông,False,False,False
False,,,,,False,,True,True,False
False,,,,,False,,True,True,False
False,,,,3.0,False,,True,False,False
False,7tỷ,,5.0,,False,,True,True,False
False,"15,5 tỷ",,,,False,,False,False,True
False,20 tỷ,,,,False,,False,False,True
False,4 tỷ,,,2.0,False,,True,True,True
False,,,,3.0,False,,True,False,False
False,,,,3.0,False,,True,False,False
False,27 tỷ,,,,False,,False,True,True
False,30 tỷ,,,,False,,False,False,False
False,9.2 tỷ,,,6.0,False,,False,False,False
False,24.5 tỷ,,,,False,,False,False,False
False,"6,8 tỷ",66.0,4.0,,True,,False,False,False
False,"6,8 tỷ",66.0,4.0,,True,,False,False,False
False,,,4.0,6.0,False,,False,False,False
False,4.75 tỷ,,2.0,3.0,False,đông,True,False,False
False,,,,,False,tây,True,False,False
False,18.5 tỷ,,,,False,,True,False,False
False,,,,2.0,False,,True,False,False
False,,60.0,3.0,3.0,False,,True,False,False
False,17 tỷ,291.8,4.0,4.0,False,nam,True,False,False
