post_code,post_date,district,square,bedroom,bathroom,house_direction,has_balcony,has_furniture,has_legal_info,is_hurried,floor,has_basement,house_type,price
278079,"[datetime.datetime(2023, 9, 15, 8, 16)]",Tân Phú,82.0,3.0,3.0,,False,False,True,False,3,False,nhà riêng,6.5
278076,"[datetime.datetime(2023, 9, 13, 17, 29)]",Tân Bình,78.0,2.0,3.0,,False,False,True,False,2,False,nhà riêng,5.3
278073,"[datetime.datetime(2023, 9, 13, 18, 52)]",Bình Tân,63.0,2.0,1.0,đông,False,False,True,False,2,False,nhà mặt phố,4.7
278072,"[datetime.datetime(2023, 9, 13, 20, 52)]",Tân Bình,5.0,3.0,2.0,,False,True,True,False,3,False,nhà riêng,6.0
278071,"[datetime.datetime(2023, 9, 13, 21, 17)]",Bình Thạnh,20.0,1.0,4.0,,False,True,True,False,1,False,nhà riêng,2.0
278070,"[datetime.datetime(2023, 9, 13, 21, 19)]",Phú Nhuận,40.0,3.0,,,False,True,True,False,3,False,nhà riêng,2.0
278068,"[datetime.datetime(2023, 9, 13, 21, 38)]",Quận 9,78.0,3.0,4.0,,False,False,True,True,2,False,nhà riêng,5.38
278061,"[datetime.datetime(2023, 9, 14, 7, 39)]",Bình Tân,64.0,4.0,5.0,,True,False,False,False,5,False,nhà riêng,4.123
278056,"[datetime.datetime(2023, 9, 13, 16, 28)]",Quận 3,100.0,,,,False,False,False,False,5,False,nhà riêng,6.6
278054,"[datetime.datetime(2023, 9, 13, 16, 41)]",Bình Thạnh,45.0,2.0,1.0,,False,False,True,False,2,False,nhà riêng,3.4
278053,"[datetime.datetime(2023, 9, 13, 17, 4)]",Bình Tân,78.0,4.0,4.0,tây,True,False,True,False,4,False,nhà riêng,6.68
278041,"[datetime.datetime(2023, 9, 13, 9, 59)]",Tân Bình,60.0,3.0,4.0,tây,True,False,False,False,4,False,nhà riêng,6.2
278033,"[datetime.datetime(2023, 9, 13, 10, 33)]",Quận 6,80.0,4.0,5.0,tây,True,True,True,False,4,False,nhà mặt phố,10.58
278027,"[datetime.datetime(2023, 9, 13, 11, 14)]",Quận 12,146.0,3.0,2.0,,False,False,False,False,0,False,nhà riêng,4.2
278023,"[datetime.datetime(2023, 9, 13, 11, 43)]",Gò Vấp,32.0,1.0,1.0,,False,False,True,False,3,False,nhà riêng,1.6
278018,"[datetime.datetime(2023, 9, 13, 12, 23)]",Thủ Đức,66.0,4.0,3.0,,True,False,True,False,3,False,nhà riêng,7.0
278017,"[datetime.datetime(2023, 9, 13, 12, 56)]",Bình Tân,44.0,3.0,,đông,False,False,False,False,5,False,nhà riêng,4.1
278006,"[datetime.datetime(2023, 9, 13, 13, 59)]",Tân Phú,48.0,3.0,2.0,,False,True,True,True,4,False,nhà riêng,4.2
278004,"[datetime.datetime(2023, 9, 13, 14, 8)]",Bình Thạnh,120.0,7.0,5.0,,False,False,False,False,5,False,nhà riêng,9.1
278003,"[datetime.datetime(2023, 9, 13, 14, 14)]",Bình Thạnh,56.0,3.0,2.0,,False,False,False,False,2,False,nhà riêng,7.2
277998,"[datetime.datetime(2023, 9, 13, 14, 31)]",Bình Tân,48.0,2.0,2.0,,False,False,True,False,3,False,nhà riêng,4.2
277993,"[datetime.datetime(2023, 9, 13, 14, 40)]",Quận 3,67.0,7.0,8.0,,False,False,False,False,5,False,nhà riêng,38.0
277989,"[datetime.datetime(2023, 9, 13, 14, 51)]",Bình Thạnh,26.0,,,,False,False,False,False,1,True,nhà mặt phố,27.0
277972,"[datetime.datetime(2023, 9, 12, 9, 25)]",Bình Thạnh,40.0,2.0,2.0,,False,True,True,False,2,False,nhà riêng,3.8
277971,"[datetime.datetime(2023, 9, 12, 9, 45)]",Quận 2,61.0,8.0,4.0,nam,False,True,True,False,4,False,nhà riêng,13.5
277955,"[datetime.datetime(2023, 9, 12, 10, 59)]",Tân Bình,55.0,2.0,1.0,,False,False,True,False,0,False,nhà riêng,4.2
277948,"[datetime.datetime(2023, 9, 12, 11, 25)]",Bình Thạnh,34.6,4.0,3.0,,False,False,False,False,4,False,nhà riêng,2.29
277947,"[datetime.datetime(2023, 9, 12, 11, 26)]",Thủ Đức,60.0,3.0,2.0,nam,True,False,True,False,0,False,nhà riêng,6.0
277940,"[datetime.datetime(2023, 9, 12, 12, 50)]",Tân Bình,55.0,2.0,1.0,,False,False,True,False,0,False,nhà riêng,4.2
277939,"[datetime.datetime(2023, 9, 12, 13, 1)]",Thủ Đức,60.0,3.0,4.0,,False,False,False,False,3,False,nhà riêng,4.9
277938,"[datetime.datetime(2023, 9, 12, 13, 6)]",Bình Thạnh,56.0,5.0,7.0,,False,False,False,False,4,False,nhà riêng,7.3
284304,"[datetime.datetime(2023, 11, 11, 16, 26)]",Bình Tân,55.0,,,đông,False,False,True,False,4,False,nhà riêng,5.2
284302,"[datetime.datetime(2023, 11, 11, 17, 49)]",Gò Vấp,56.0,2.0,2.0,đông,False,False,False,False,1,False,nhà mặt phố,7.2
284301,"[datetime.datetime(2023, 11, 11, 18, 9)]",Tân Bình,32.0,,,bắc,False,False,True,False,3,False,nhà riêng,4.0
284300,"[datetime.datetime(2023, 11, 11, 18, 38)]",Thủ Đức,40.0,3.0,3.0,,False,False,True,False,3,False,nhà riêng,4.0
284299,"[datetime.datetime(2023, 11, 11, 23, 48)]",Quận 12,80.0,3.0,2.0,,False,False,True,False,3,False,nhà riêng,2.7
284298,"[datetime.datetime(2023, 11, 11, 23, 57)]",Quận 9,50.0,4.0,3.0,tây,False,False,False,True,3,False,nhà riêng,5.0
284297,"[datetime.datetime(2023, 11, 12, 0, 15)]",Quận 12,66.0,6.0,3.0,đông,False,False,True,True,4,False,nhà riêng,3.3
284296,"[datetime.datetime(2023, 11, 12, 1, 13)]",Hóc Môn,57.0,3.0,2.0,,False,False,True,False,3,False,nhà mặt phố,3.9
284295,"[datetime.datetime(2023, 11, 12, 1, 33)]",Quận 12,120.0,3.0,2.0,,False,False,True,False,3,False,nhà riêng,3.3
284294,"[datetime.datetime(2023, 11, 12, 2, 24)]",Bình Tân,44.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,2.9
284291,"[datetime.datetime(2023, 11, 12, 7, 51)]",Gò Vấp,50.0,3.0,3.0,tây,False,False,True,False,5,False,nhà riêng,5.5
284287,"[datetime.datetime(2023, 11, 12, 8, 37)]",Bình Thạnh,18.0,1.0,2.0,,False,False,True,True,3,False,nhà riêng,1.0
284286,"[datetime.datetime(2023, 11, 12, 8, 39)]",Hóc Môn,89.0,3.0,1.0,đông,True,False,True,False,2,False,nhà riêng,3.15
284279,"[datetime.datetime(2023, 11, 12, 11, 3)]",Quận 9,182.46,2.0,2.0,nam,False,False,True,True,0,False,nhà riêng,17.0
284278,"[datetime.datetime(2023, 11, 12, 11, 19)]",Quận 9,173.8,2.0,2.0,đông,False,False,True,True,0,False,nhà riêng,16.0
284277,"[datetime.datetime(2023, 11, 12, 12, 40)]",Tân Bình,22.0,2.0,2.0,,False,False,True,False,0,False,nhà riêng,2.49
284271,"[datetime.datetime(2023, 11, 12, 14, 39)]",Tân Phú,120.0,3.0,3.0,,False,False,True,True,3,False,nhà mặt phố,7.8
284270,"[datetime.datetime(2023, 11, 12, 14, 55)]",Tân Bình,45.0,3.0,3.0,,False,False,True,False,6,False,nhà riêng,7.0
277936,"[datetime.datetime(2023, 9, 12, 13, 16)]",Quận 6,128.0,1.0,1.0,tây-bắc,True,False,True,False,0,False,nhà riêng,11.8
277935,"[datetime.datetime(2023, 9, 12, 13, 21)]",Bình Tân,72.0,5.0,6.0,bắc,True,False,True,True,4,False,nhà riêng,6.1
277920,"[datetime.datetime(2023, 9, 12, 14, 43)]",Bình Tân,80.0,5.0,6.0,tây,True,True,True,False,4,False,nhà riêng,5.88
277905,"[datetime.datetime(2023, 9, 12, 15, 42)]",Quận 12,215.0,5.0,5.0,tây,False,False,True,True,3,False,nhà mặt phố,6.0
277898,"[datetime.datetime(2023, 9, 12, 16, 36)]",Bình Thạnh,80.0,,,,False,False,True,False,0,False,nhà riêng,4.9
277893,"[datetime.datetime(2023, 9, 12, 17, 55)]",Bình Tân,62.0,,,đông,False,False,True,False,1,False,nhà riêng,5.1
277879,"[datetime.datetime(2023, 9, 13, 7, 14)]",Bình Thạnh,70.0,5.0,2.0,,False,False,True,False,2,False,nhà riêng,4.9
277875,"[datetime.datetime(2023, 9, 11, 15, 38)]",Bình Tân,47.0,,,đông,False,False,False,False,5,False,nhà mặt phố,6.2
277871,"[datetime.datetime(2023, 9, 11, 15, 45)]",Bình Tân,72.0,,,đông,False,False,False,False,3,False,nhà riêng,7.4
277870,"[datetime.datetime(2023, 9, 11, 15, 51)]",Bình Tân,44.0,,,đông,False,True,False,False,2,False,nhà riêng,4.35
277869,"[datetime.datetime(2023, 9, 11, 15, 55)]",Bình Tân,102.0,,,đông,False,False,False,False,0,False,nhà riêng,5.9
277867,"[datetime.datetime(2023, 9, 11, 16, 5)]",Bình Tân,78.0,,,đông,False,False,False,False,3,False,nhà riêng,6.8
277865,"[datetime.datetime(2023, 9, 11, 16, 14)]",Bình Tân,56.0,,,đông,False,False,False,False,5,False,nhà riêng,7.5
277864,"[datetime.datetime(2023, 9, 11, 16, 16)]",Tân Bình,100.0,6.0,5.0,,True,True,True,True,5,False,nhà riêng,14.5
277862,"[datetime.datetime(2023, 9, 11, 16, 21)]",Bình Tân,52.0,,,đông,False,False,False,False,5,False,nhà riêng,5.2
277857,"[datetime.datetime(2023, 9, 11, 16, 45)]",Tân Bình,54.0,4.0,4.0,,False,False,False,True,8,False,nhà riêng,4.9
277856,"[datetime.datetime(2023, 9, 11, 17, 16)]",Phú Nhuận,57.75,,,đông,False,False,True,True,3,False,nhà riêng,3.0
277855,"[datetime.datetime(2023, 9, 11, 17, 23)]",Gò Vấp,75.0,6.0,7.0,,False,True,True,True,5,True,nhà riêng,13.3
277854,"[datetime.datetime(2023, 9, 11, 17, 27)]",Thủ Đức,88.0,4.0,2.0,,False,False,True,False,0,False,nhà riêng,4.9
277853,"[datetime.datetime(2023, 9, 11, 17, 28)]",Thủ Đức,74.0,4.0,2.0,,False,False,True,False,0,False,nhà riêng,4.6
277852,"[datetime.datetime(2023, 9, 11, 17, 32)]",Bình Thạnh,52.0,6.0,3.0,đông,True,False,True,True,4,False,nhà mặt phố,7.0
277851,"[datetime.datetime(2023, 9, 11, 17, 41)]",Bình Thạnh,40.0,2.0,2.0,,True,False,True,False,2,False,nhà riêng,4.7
277850,"[datetime.datetime(2023, 9, 11, 18, 26)]",Bình Tân,64.0,4.0,5.0,đông,True,False,True,False,5,False,nhà riêng,6.2
277849,"[datetime.datetime(2023, 9, 11, 18, 32)]",Bình Tân,60.0,5.0,6.0,đông,True,True,True,True,4,False,nhà riêng,6.5
277848,"[datetime.datetime(2023, 9, 11, 19, 49)]",Tân Phú,110.0,,,tây,False,False,False,False,0,False,nhà riêng,4.99
277846,"[datetime.datetime(2023, 9, 11, 20, 6)]",Bình Tân,64.0,,,,False,False,True,False,0,False,nhà riêng,4.0
277843,"[datetime.datetime(2023, 9, 11, 20, 28)]",Bình Thạnh,105.0,4.0,3.0,,False,False,True,False,2,False,nhà riêng,4.3
277842,"[datetime.datetime(2023, 9, 11, 20, 43)]",Gò Vấp,20.0,2.0,3.0,,False,False,True,False,4,False,nhà riêng,2.99
277841,"[datetime.datetime(2023, 9, 11, 21, 4)]",Gò Vấp,57.0,3.0,2.0,đông,False,False,True,False,3,False,nhà riêng,5.3
277839,"[datetime.datetime(2023, 9, 11, 21, 49)]",Bình Tân,76.0,2.0,2.0,tây,False,False,True,False,1,False,nhà riêng,4.0
277835,"[datetime.datetime(2023, 9, 11, 23, 5)]",Bình Tân,68.0,4.0,4.0,đông,True,True,True,False,4,False,nhà mặt phố,6.88
277833,"[datetime.datetime(2023, 9, 12, 6, 39)]",Tân Phú,34.0,4.0,3.0,,False,False,False,False,6,False,nhà riêng,2.0
277832,"[datetime.datetime(2023, 9, 12, 6, 42)]",Bình Tân,100.0,3.0,3.0,tây,True,False,True,False,3,False,nhà riêng,5.58
277830,"[datetime.datetime(2023, 9, 12, 8, 23)]",Gò Vấp,18.0,,,tây,True,True,False,True,2,False,nhà riêng,3.05
277819,"[datetime.datetime(2023, 9, 12, 9, 7)]",Tân Bình,70.0,2.0,2.0,,False,False,True,False,0,False,nhà riêng,6.8
277813,"[datetime.datetime(2023, 9, 11, 15, 6)]",Bình Tân,65.0,4.0,,,False,True,False,False,3,False,nhà riêng,4.5
277807,"[datetime.datetime(2023, 9, 11, 14, 45)]",Bình Thạnh,22.0,2.0,3.0,,False,True,True,False,3,False,nhà riêng,3.3
277806,"[datetime.datetime(2023, 9, 10, 22, 19)]",Tân Phú,90.0,5.0,4.0,nam,True,True,True,False,5,False,nhà mặt phố,12.38
277805,"[datetime.datetime(2023, 9, 11, 8, 16)]",Tân Bình,86.0,4.0,4.0,tây,True,False,True,False,4,False,nhà riêng,9.68
277798,"[datetime.datetime(2023, 9, 11, 9, 16)]",Quận 3,67.0,8.0,8.0,đông,False,False,False,False,5,False,nhà riêng,38.0
277796,"[datetime.datetime(2023, 9, 11, 9, 32)]",Gò Vấp,38.0,2.0,2.0,tây-nam,False,True,False,False,2,False,nhà riêng,4.8
277792,"[datetime.datetime(2023, 9, 11, 10, 0)]",Bình Thạnh,35.0,2.0,3.0,,True,False,True,False,3,False,nhà riêng,4.2
277786,"[datetime.datetime(2023, 9, 11, 10, 46)]",Bình Tân,62.0,,,,False,False,True,False,3,False,nhà riêng,4.9
277785,"[datetime.datetime(2023, 9, 11, 10, 53)]",Bình Thạnh,12.4,1.0,2.0,,True,False,False,False,1,False,nhà riêng,2.1
277783,"[datetime.datetime(2023, 9, 11, 11, 4)]",Tân Bình,52.0,3.0,3.0,,False,False,True,True,2,False,nhà riêng,4.6
277780,"[datetime.datetime(2023, 9, 11, 11, 26)]",Tân Phú,72.0,5.0,4.0,đông,True,False,True,False,6,False,nhà riêng,9.0
277776,"[datetime.datetime(2023, 9, 11, 11, 59)]",Quận 6,28.0,2.0,1.0,đông,False,False,True,False,2,False,nhà riêng,2.85
277773,"[datetime.datetime(2023, 9, 11, 12, 4)]",Bình Thạnh,21.0,2.0,2.0,,True,False,True,False,2,False,nhà riêng,2.95
277768,"[datetime.datetime(2023, 9, 11, 13, 14)]",Bình Tân,84.0,8.0,8.0,tây,False,False,True,True,5,False,nhà mặt phố,11.5
277767,"[datetime.datetime(2023, 9, 11, 13, 22)]",Phú Nhuận,30.45,3.0,2.0,,False,False,True,True,4,False,nhà riêng,3.0
277762,"[datetime.datetime(2023, 9, 11, 13, 46)]",Bình Thạnh,49.0,4.0,4.0,,False,False,True,False,5,False,nhà riêng,6.0
277759,"[datetime.datetime(2023, 9, 11, 13, 52)]",Gò Vấp,48.0,3.0,2.0,,False,False,False,False,2,False,nhà riêng,4.8
277757,"[datetime.datetime(2023, 9, 11, 14, 33)]",Tân Bình,80.0,4.0,3.0,đông,False,False,True,False,5,False,nhà riêng,22.22
277756,"[datetime.datetime(2023, 9, 11, 14, 33)]",Tân Bình,80.0,4.0,3.0,đông,False,False,True,False,5,False,nhà riêng,22.22
277754,"[datetime.datetime(2023, 9, 11, 14, 8)]",Bình Tân,52.0,2.0,,đông,False,False,False,False,4,False,nhà riêng,4.0
277753,"[datetime.datetime(2023, 9, 11, 14, 9)]",Tân Bình,30.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,3.2
277751,"[datetime.datetime(2023, 9, 11, 14, 15)]",Bình Tân,48.0,,,đông,False,False,False,False,3,False,nhà riêng,5.3
277750,"[datetime.datetime(2023, 9, 11, 14, 15)]",Bình Thạnh,,5.0,5.0,,False,False,False,False,5,False,nhà riêng,18.5
277746,"[datetime.datetime(2023, 9, 11, 14, 28)]",Bình Tân,63.0,,,đông,False,False,False,False,4,False,nhà riêng,5.6
277741,"[datetime.datetime(2023, 9, 9, 10, 49)]",Củ Chi,90.0,,1.0,,False,False,True,False,0,False,nhà riêng,0.945
277739,"[datetime.datetime(2023, 9, 9, 11, 23)]",Phú Nhuận,37.8,2.0,3.0,,False,False,True,True,3,False,nhà riêng,2.0
277737,"[datetime.datetime(2023, 9, 9, 11, 28)]",Phú Nhuận,30.45,,,,False,False,True,True,4,False,nhà riêng,3.0
277736,"[datetime.datetime(2023, 9, 9, 11, 33)]",Thủ Đức,67.0,4.0,5.0,,False,True,True,False,4,False,nhà riêng,6.0
277734,"[datetime.datetime(2023, 9, 9, 11, 42)]",Gò Vấp,50.0,3.0,2.0,,False,True,True,False,3,False,nhà riêng,4.98
277733,"[datetime.datetime(2023, 9, 9, 11, 54)]",Quận 7,300.0,,,,False,True,False,False,8,True,nhà riêng,100.0
277732,"[datetime.datetime(2023, 9, 9, 11, 56)]",Tân Bình,280.0,38.0,,,False,False,False,False,5,False,nhà riêng,35.0
277731,"[datetime.datetime(2023, 9, 9, 12, 0)]",Bình Tân,120.0,4.0,4.0,tây,False,True,True,True,5,False,nhà riêng,7.9
277729,"[datetime.datetime(2023, 9, 9, 12, 42)]",Quận 7,80.0,4.0,4.0,đông,False,False,True,False,5,False,nhà mặt phố,8.0
277728,"[datetime.datetime(2023, 9, 9, 12, 56)]",Tân Bình,60.0,2.0,2.0,,False,False,True,True,5,False,nhà riêng,2.29
277726,"[datetime.datetime(2023, 9, 9, 13, 18)]",Thủ Đức,19.0,2.0,1.0,,False,False,True,False,1,False,nhà riêng,6.2
277718,"[datetime.datetime(2023, 9, 9, 16, 4)]",Bình Thạnh,47.0,4.0,4.0,,False,False,True,False,2,False,nhà riêng,4.2
277717,"[datetime.datetime(2023, 9, 9, 16, 10)]",Bình Tân,64.0,4.0,3.0,đông,True,True,True,False,4,False,nhà riêng,7.3
277713,"[datetime.datetime(2023, 9, 9, 16, 17)]",Tân Bình,44.0,2.0,2.0,bắc,False,False,True,False,2,False,nhà riêng,3.45
277712,"[datetime.datetime(2023, 9, 9, 16, 23)]",Bình Tân,49.0,,2.0,đông,True,False,True,False,2,False,nhà riêng,3.7
277708,"[datetime.datetime(2023, 9, 9, 16, 58)]",Bình Tân,76.0,3.0,3.0,tây,True,False,False,False,3,False,nhà riêng,4.38
277702,"[datetime.datetime(2023, 9, 9, 18, 7)]",Bình Tân,48.0,,2.0,đông,True,False,True,False,3,False,nhà riêng,3.6
277700,"[datetime.datetime(2023, 9, 9, 18, 57)]",Phú Nhuận,30.0,4.0,4.0,,False,False,True,False,5,False,nhà riêng,4.2
277698,"[datetime.datetime(2023, 9, 9, 21, 19)]",Gò Vấp,47.0,2.0,3.0,,False,False,False,False,0,False,nhà riêng,3.7
277697,"[datetime.datetime(2023, 9, 9, 21, 34)]",Bình Thạnh,50.0,3.0,4.0,đông,False,False,False,False,0,False,nhà riêng,4.9
277696,"[datetime.datetime(2023, 9, 9, 21, 35)]",Tân Phú,45.0,3.0,2.0,,True,False,True,True,4,False,nhà riêng,4.0
277695,"[datetime.datetime(2023, 9, 9, 21, 41)]",Bình Tân,45.0,2.0,2.0,,False,False,True,True,1,False,nhà riêng,2.7
277694,"[datetime.datetime(2023, 9, 9, 21, 49)]",Quận 6,108.0,3.0,2.0,tây,True,False,True,True,3,False,nhà mặt phố,14.0
277686,"[datetime.datetime(2023, 9, 10, 7, 38)]",Phú Nhuận,30.0,2.0,2.0,,False,True,True,False,2,False,nhà riêng,4.0
277684,"[datetime.datetime(2023, 9, 10, 8, 19)]",Quận 2,160.0,,,,False,False,False,False,3,True,nhà riêng,29.0
277683,"[datetime.datetime(2023, 9, 10, 8, 58)]",Tân Phú,45.0,3.0,2.0,,True,False,True,True,4,False,nhà riêng,4.0
277680,"[datetime.datetime(2023, 9, 10, 10, 54)]",Bình Tân,80.0,4.0,4.0,nam,True,False,True,True,4,False,nhà mặt phố,8.9
277679,"[datetime.datetime(2023, 9, 10, 10, 58)]",Bình Tân,112.0,4.0,3.0,tây,True,False,True,True,4,False,nhà riêng,7.5
277673,"[datetime.datetime(2023, 9, 10, 15, 36)]",Quận 7,92.0,4.0,4.0,nam,False,False,True,True,5,False,nhà mặt phố,13.0
277664,"[datetime.datetime(2023, 9, 10, 19, 58)]",Phú Nhuận,30.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,3.4
277661,"[datetime.datetime(2023, 9, 10, 21, 34)]",Quận 2,75.0,5.0,4.0,,False,True,True,False,5,False,nhà riêng,7.0
277660,"[datetime.datetime(2023, 9, 10, 21, 55)]",Tân Phú,40.0,3.0,3.0,,True,False,True,False,4,False,nhà riêng,5.0
277659,"[datetime.datetime(2023, 9, 10, 21, 59)]",Tân Phú,40.0,3.0,3.0,,True,False,True,True,4,False,nhà riêng,5.0
277658,"[datetime.datetime(2023, 9, 10, 22, 25)]",Quận 9,90.0,1.0,,đông,False,False,True,False,0,False,nhà mặt phố,5.4
277655,"[datetime.datetime(2023, 9, 10, 23, 15)]",Bình Tân,56.0,3.0,2.0,đông,True,False,False,False,2,False,nhà riêng,4.0
277654,"[datetime.datetime(2023, 9, 11, 7, 42)]",Bình Tân,100.0,,,,False,False,True,False,3,False,nhà riêng,9.7
277650,"[datetime.datetime(2023, 9, 8, 15, 39)]",Gò Vấp,60.0,5.0,4.0,,False,False,False,False,0,False,nhà riêng,5.6
277648,"[datetime.datetime(2023, 9, 8, 15, 44)]",Bình Thạnh,52.0,4.0,4.0,,False,False,False,False,3,False,nhà riêng,5.8
277644,"[datetime.datetime(2023, 9, 8, 16, 12)]",Thủ Đức,60.0,3.0,2.0,bắc,True,False,True,False,1,False,nhà riêng,5.6
277642,"[datetime.datetime(2023, 9, 8, 16, 14)]",Bình Tân,40.0,,2.0,đông,True,False,True,False,2,False,nhà riêng,3.55
277640,"[datetime.datetime(2023, 9, 8, 16, 16)]",Gò Vấp,55.0,2.0,2.0,bắc,False,False,False,False,2,False,nhà riêng,4.35
277638,"[datetime.datetime(2023, 9, 8, 16, 22)]",Tân Phú,80.0,4.0,4.0,tây,True,True,True,False,4,False,nhà riêng,9.68
277637,"[datetime.datetime(2023, 9, 8, 16, 31)]",Bình Tân,64.0,,,đông,False,False,False,False,4,False,nhà riêng,5.5
277634,"[datetime.datetime(2023, 9, 8, 16, 50)]",Bình Tân,72.0,,,đông,False,False,False,False,3,False,nhà riêng,5.5
277632,"[datetime.datetime(2023, 9, 8, 16, 58)]",Bình Thạnh,60.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,4.2
277630,"[datetime.datetime(2023, 9, 8, 16, 59)]",Bình Tân,54.0,,,đông,False,False,False,False,4,False,nhà riêng,5.9
277623,"[datetime.datetime(2023, 9, 8, 19, 32)]",Phú Nhuận,184.0,,,,False,False,False,False,6,True,nhà riêng,75.0
277622,"[datetime.datetime(2023, 9, 8, 19, 42)]",Quận 1,147.0,,,đông,False,False,False,True,6,False,nhà riêng,10.0
277621,"[datetime.datetime(2023, 9, 8, 20, 5)]",Thủ Đức,71.0,4.0,3.0,,True,True,True,False,4,False,nhà riêng,6.0
277619,"[datetime.datetime(2023, 9, 8, 20, 49)]",Quận 12,80.0,2.0,,,True,False,True,False,1,False,nhà mặt phố,2.85
277615,"[datetime.datetime(2023, 9, 8, 22, 36)]",Quận 12,120.0,2.0,2.0,,True,False,True,False,2,False,nhà mặt phố,3.0
277614,"[datetime.datetime(2023, 9, 8, 22, 37)]",Tân Phú,34.0,4.0,3.0,,False,False,True,False,6,False,nhà riêng,3.2
277613,"[datetime.datetime(2023, 9, 8, 23, 4)]",Bình Tân,90.0,,,,False,False,False,True,0,False,nhà mặt phố,3.5
277609,"[datetime.datetime(2023, 9, 9, 8, 31)]",Bình Thạnh,60.0,2.0,,,False,False,True,False,1,False,nhà riêng,5.5
277601,"[datetime.datetime(2023, 9, 9, 9, 17)]",Bình Tân,70.0,5.0,5.0,đông,False,False,True,True,5,False,nhà riêng,5.1
277599,"[datetime.datetime(2023, 9, 9, 9, 21)]",Tân Phú,34.0,3.0,3.0,,False,False,True,False,6,False,nhà riêng,3.0
277597,"[datetime.datetime(2023, 9, 9, 9, 43)]",Tân Phú,123.0,4.0,5.0,tây,False,False,True,False,3,False,nhà riêng,13.5
277593,"[datetime.datetime(2023, 9, 8, 15, 24)]",Quận 12,26.0,2.0,2.0,,False,False,True,True,2,False,nhà riêng,2.0
277592,"[datetime.datetime(2023, 9, 7, 13, 50)]",Tân Bình,103.0,,,,False,False,True,False,0,False,nhà riêng,7.5
277588,"[datetime.datetime(2023, 9, 8, 10, 36)]",Bình Thạnh,53.0,6.0,4.0,,False,True,True,False,4,False,nhà riêng,4.95
277581,"[datetime.datetime(2023, 9, 8, 10, 57)]",Bình Tân,52.0,,,đông,False,False,False,False,0,False,nhà riêng,4.6
277580,"[datetime.datetime(2023, 9, 8, 10, 59)]",Thủ Đức,58.3,2.0,3.0,đông,True,False,False,False,3,False,nhà riêng,5.0
277573,"[datetime.datetime(2023, 9, 8, 11, 23)]",Bình Tân,66.0,3.0,2.0,nam,True,False,True,True,3,False,nhà riêng,4.5
277571,"[datetime.datetime(2023, 9, 8, 11, 29)]",Bình Tân,48.0,2.0,2.0,nam,True,False,True,False,2,False,nhà riêng,3.8
277569,"[datetime.datetime(2023, 9, 8, 12, 33)]",Gò Vấp,91.0,9.0,,nam,False,False,True,False,5,False,nhà riêng,9.9
277568,"[datetime.datetime(2023, 9, 8, 12, 52)]",Gò Vấp,115.0,,3.0,đông-nam,False,False,True,False,4,False,nhà riêng,9.2
277567,"[datetime.datetime(2023, 9, 8, 13, 28)]",Tân Phú,39.0,2.0,3.0,,False,False,True,False,4,False,nhà mặt phố,3.7
277562,"[datetime.datetime(2023, 9, 8, 13, 48)]",Phú Nhuận,110.0,3.0,3.0,bắc,True,False,False,True,3,False,nhà riêng,4.0
277559,"[datetime.datetime(2023, 9, 8, 13, 58)]",Phú Nhuận,40.0,4.0,5.0,tây,False,False,True,False,5,False,nhà riêng,4.0
277549,"[datetime.datetime(2023, 9, 8, 14, 16)]",Quận 9,168.0,4.0,5.0,,False,False,True,True,3,False,nhà riêng,16.0
277545,"[datetime.datetime(2023, 9, 8, 14, 23)]",Bình Tân,93.0,,,,False,False,True,False,3,False,nhà riêng,4.0
277538,"[datetime.datetime(2023, 9, 8, 14, 40)]",Quận 9,23.0,2.0,1.0,,True,False,True,True,2,False,nhà riêng,1.9
277531,"[datetime.datetime(2023, 9, 8, 15, 14)]",Tân Phú,64.0,3.0,3.0,tây,True,True,True,True,3,False,nhà riêng,4.98
